Deadline,AFADeadline,Organisation,Title,Location,App_link,App_email,Required_Docs,Other_Docs,Summary,App_JobID,source,Link,timestamp
yyyy-mm-dd,,University of Georgia,Assistant or Associate Professor in Risk and Insurance,"Athens, Georgia. United States",https://www.ugajobsearch.com/postings/393798,dmccarth@uga.edu,"Cover Letter, Curriculum Vitae",,"UGA’s Risk Management program is seeking an Assistant or Associate Professor with excellent research potential or demonstrated output in risk and insurance, ability to teach undergraduate- and graduate-level courses, and commitment to the academic field of risk and insurance.",J15631,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15631,2024-10-23T21:39:07.644
,,Columbia Business School,Associate/Full Professor - Finance,"New York, New York. United States",[http://apply.interfolio.com/152816](http://apply.interfolio.com/152816),[jab2192@gsb.columbia.edu](mailto:jab2192@gsb.columbia.edu),,,"The Graduate School of Business at Columbia University is seeking to hire one or more tenured faculty members in the area of finance. All applicants should have a Ph.D. from an accredited institution and a record of being an outstanding scholar in every respect, including research, teaching and service.",J15625,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15625,2024-10-23T21:39:07.644
9/30/2024,,University of Arkansas,Assistant Professor in Finance,"Fayetteville, Texas.",https://uasys.wd5.myworkdayjobs.com/UASYS/job/Fayetteville/Assistant-Professor-of-Finance--Two-Open-Positions-_R0060959,,"Cover Letter, Curriculum Vitae, Evidence of teaching effectiveness, Job Market Paper/other papers, References (3)",,"Assistant Professor in Finance position at the University of Arkansas, starting August 11, 2025. Candidates are expected to publish research, teach finance courses, and contribute service to the university.",J15615,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15615,2024-10-23T21:39:07.644
16-Aug-25,,"The University of Alabama, Culverhouse College of Business",Instructor of Real Estate,"Tuscaloosa, Alabama. United States",http://careers.ua.edu/cw/en-us/job/524631,slhudson3@ua.edu,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement",Documentation of teaching effectiveness,Instructor of Real Estate position at The University of Alabama. Responsibilities include teaching and leadership in developing real estate programs. Non-tenure track position renewable every three years.,J15612,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15612,2024-10-23T21:39:07.644
,,Texas Christian University,Assistant or Associate Professor of Finance,"Fort Worth, Texas. United States",https://jobs.tcu.edu/jobs/assistant-or-associate-professor-of-finance-tcu-main-campus-texas-united-states, ,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"Assistant or Associate Professor of Finance position at TCU requires a Ph.D. in Finance or related discipline, teaching effectiveness, and strong research capabilities.",J15607,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15607,2024-10-23T21:39:07.644
8/16/2025,,"The University of Alabama, Culverhouse College of Business",Two Assistant Professor of Finance positions,"Tuscaloosa, Alabama. United States",https://careers.ua.edu/jobs/assistant-professor-of-finance-tenure-tenure-track-524579-tuscaloosa-alabama-united-states,slhudson3@ua.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Two Assistant Professor of Finance positions at the University of Alabama. Primary duties include teaching, research, and service. Candidates must have a doctoral degree in Finance or Economics.",J15598,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15598,2024-10-23T21:39:07.644
,,Vanderbilt University,Seasoned Assistant/Tenured Associate Professors in Finance,"Nashville, Tennessee. United States",http://apply.interfolio.com/153019,nick.bollen@vanderbilt.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Representative Refereed Publications, Statement of Research and Teaching Interests, Teaching Statement",,The Owen Graduate School of Management at Vanderbilt University is seeking applications for two positions in the Finance group at the seasoned assistant/tenured associate level to begin August 2025.,J15596,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15596,2024-10-23T21:39:07.644
11/22/2024,,Fordham University,TENURE-TRACK POSITION IN FINANCE,"New York, New York. United States",http://apply.interfolio.com/152450,jkondratowicz@fordham.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Tenure-track faculty position in Finance at Fordham University's Gabelli School of Business. Ph.D. or equivalent degree required in Finance, Economics, or a related field.",J15594,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15594,2024-10-23T21:39:07.644
10/31/2024,,Stony Brook University,Associate/Full Professor of Finance,"Stony Brook, New York.",https://apptrkr.com/5527480,,"Cover Letter, Curriculum Vitae, Diversity and Inclusion Statement, Job Market Paper/other papers, References (3), Research Statement, Service Statement, Teaching Statement",,"The College of Business at Stony Brook University is seeking applicants for an Associate/Full professor position in Finance. This is a full-time appointment in the College's Finance area. The position starts on September 1, 2025.",J15595,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15595,2024-10-23T21:39:07.644
,,Columbia Business School,Assistant/Associate Professor - Finance,"New York, New York. United States",http://apply.interfolio.com/152390,financesearch@gsb.columbia.edu,"Cover Letter, Curriculum Vitae, Research Statement, Teaching Statement",,"Columbia University's Graduate School of Business is hiring one or more tenure-track faculty members in finance, including entrepreneurship, corporate finance, asset pricing, household finance, and real estate.",J15578,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15578,2024-10-23T21:39:07.644
10/15/2024,,University of North Carolina Wilmington,Assistant or Associate Professor of Finance,"Wilmington, North Carolina.",https://jobs.uncw.edu/postings/32858,,"Cover Letter, Curriculum Vitae, References (3)",,"Applications are invited for a tenure-track position in Finance at the University of North Carolina Wilmington. Candidates must have a PhD in Finance, Real Estate, or a related field.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15579,2024-10-23T21:39:07.644
,,University of Technology Sydney,Lecturer/Senior Lecturer (equiv. to Assistant Professor),"Sydney, Australia",https://www.uts.edu.au/about/uts-business-school/finance-department,David.Michayluk@uts.edu.au,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Application for tenure-track Lecturer/Senior Lecturer position in the Finance Department at UTS Business School. Competitive teaching loads and research funding provided.,ID: J15576,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15576,2024-10-23T21:39:07.644
3-Jan-25,,University of Wisconsin - Milwaukee,TEACHING PROFESSOR (Open Rank),"Milwaukee, Wisconsin.",https://apptrkr.com/5557835, ,"Cover Letter, Curriculum Vitae, References (3), Teaching Evaluations",,The Sheldon B. Lubar College of Business at the University of Wisconsin-Milwaukee invites applications for a Teaching Professor (Open Rank) who will also serve as the Dream Exchange Director of their finance programs.,J15575,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15575,2024-10-23T21:39:07.644
9/1/2025,,University of Missouri - Columbia,Open Rank Tenure - Track ASSISTANT/ASSOCIATE PROFESSOR OF FINANCE,"Columbia, Missouri.",http://hrs.missouri.edu/find-a-job/academic/,muhrs@missouri.edu,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement",Current Research Paper(s),"Application for tenure-track Assistant/Associate Professor of Finance position at University of Missouri with strong potential for high-quality research and publications in top-tier finance journals and potential for high-quality, impactful teaching at undergraduate, graduate, and doctoral levels.",52914,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15572,2024-10-23T21:39:07.644
1-Aug-25,,Oklahoma State University,ASSISTANT/ASSOCIATE/FULL PROFESSOR IN FINANCE,"Stillwater, Oklahoma.",https://jobs.okstate.edu,finance@okstate.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, Job Market Paper/other papers, References (3)",,Application for a tenure-track Faculty Position in Finance at Oklahoma State University. Rank and tenure will be based on experience and record of achievement. Demonstrated ability to conduct high-quality research and excellent teaching required.,req 18274,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15570,2024-10-23T21:39:07.644
11/25/2024,,University of California Berkeley,Assistant Professor - Finance - Haas School of Business,"Berkeley, California. United States",https://apptrkr.com/5544102,facultyrecruitment@haas.berkeley.edu,"Authorization to Release Information Form, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Statement on Contributions to Advancing Diversity, Equity, and Inclusion, Teaching Statement",,"Assistant Professor of Finance position at the Haas School of Business, UC Berkeley. Applications due November 25, 2024.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15564,2024-10-23T21:39:07.644
"July 1, 2025, July 1, 2025",,Tulane University - Freeman School of Business,Assistant Professor in Finance,"New Orleans, Louisiana. United States",https://apply.interfolio.com/149146, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Teaching Statement","Student course evaluations, List of two professional references with contact information","Assistant Professor position in Finance at Tulane University. Candidates should have a Ph.D. in Finance or a related discipline by July 1, 2025. Applications will be accepted until the position is filled or closed.",J15563,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15563,2024-10-23T21:39:07.644
1-Jul-25,,Tulane University - Freeman School of Business,Full Professor in Finance and The Jessica L. Streiffer & Edward L. Streiffer Chair in International Finance,"New Orleans, Louisiana. United States",https://apply.interfolio.com/138167,businessdean@tulane.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (2), Teaching Statement",,Application for a Full Professor position in Finance and The Jessica L. Streiffer & Edward L. Streiffer Chair in International Finance at Tulane University.,J15562,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15562,2024-10-23T21:39:07.644
11/3/2024,,KU Leuven,Three professor positions in Finance,"Leuven, Brussels, Antwerp, Belgium",http://www.kuleuven.be/eapplyingforjobs/60326162,solliciteren@kuleuven.be,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,Three professor positions in Finance at KU Leuven's Faculty of Economics and Business. Candidates should have excellent research and teaching skills in Finance.,J15554,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15554,2024-10-23T21:39:07.644
10/31/2024,,Southern Methodist University,"Assistant, Associate or Full Professor Tenure Track Faculty Positions in Finance","Dallas, Texas.",https://apply.interfolio.com/150979,,"Curriculum Vitae, Evidence of Teaching Effectiveness, Job Market Paper/other papers, References (3)",,"SMU's Cox School of Business invites applications for tenure/tenure-track position at the Assistant, Associate, or Full Professor level in the Finance Department. Hiring is contingent on the satisfactory completion of a background check.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15547,2024-10-23T21:39:07.644
12/31/2024,,"School of Business, Universidad Torcuato Di Tella","Tenure-track Faculty Position, Economics and Finance","Buenos Aires, Argentina",https://econjobmarket.org/positions/10733,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Tenure-track finance or economics position at Universidad Torcuato Di Tella. Applicants must hold or be completing a PhD in Economics or Finance.,J15544,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15544,2024-10-23T21:39:07.644
9/22/2024,,Colorado State University,Assistant or Associate Professor of Finance,"Fort Collins, Colorado. United States",https://jobs.colostate.edu/postings/149561,hskiba@colostate.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Colorado State University is hiring for an Assistant or Associate Professor of Finance position. Candidates must have a doctoral degree in Finance or a closely related field.,J15540,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15540,2024-10-23T21:39:07.644
,,Université Laval,"Tenure‐track in Finance, Insurance or Real Estate Positions","Québec, Canada", ,direction.fai@fsa.ulaval.ca,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Letters of Recommendation",,"Apply for a tenure-track position in Finance, Insurance, or Real Estate at Université Laval with a Ph.D. and established research program in finance.",J15539,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15539,2024-10-23T21:39:07.644
10/1/2024,,Southern Methodist University,Non-Tenure Track Faculty Positions in Finance (Position Numbers: 51071 49928 50859),"Dallas, Texas.",https://apply.interfolio.com/150965,,"Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Non-tenure track full-time positions in Finance Department at SMU’s Cox School of Business starting Fall 2025.,J15535,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15535,2024-10-23T21:39:07.644
10/1/2024,,University of Texas at San Antonio,"Assistant Professor - Alvarez College of Business, Finance","San Antonio, Texas.",https://www.utsa.edu/hr/employment/https://bit.ly/3Aco1yy,zijun.wang@utsa.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, Research Statement",,Position for Assistant Professor of Finance at the University of Texas at San Antonio. Candidates must have a Ph.D. in Finance or related field and demonstrate strong evidence of scholarly research.,J15530,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15530,2024-10-23T21:39:07.644
,,University of Luxembourg,Post-doctoral researcher in Finance/Economics,"Kirchberg Campus, Luxembourg",https://emea3.recruitmentplatform.com/syndicated/private/syd_apply.cfm?ID=PHPFK026203F3VBQB7V7VV4DG&nPostingTargetId=143179&nPostingId=98656, ,"Curriculum Vitae, Motivation Letter, PhD Diploma or Letter Indicating Expected Defense Date, Publications, References (1)",,The University of Luxembourg is looking for a Postdoctoral researcher in Finance/Economics to conduct research and contribute to the department’s intellectual life. Applicants should have a PhD in Finance/Economics/Business/Statistics/Computer Science.,J15527,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15527,2024-10-23T21:39:07.644
,,The University of Luxembourg,Research Scientist in Finance/Economics,"Kirchberg, Luxembourg",https://uniluxembourg.recruitmentplatform.com/apply.html?jobId=PHPFK026203F3VBQB7V7VV4DG-143139&langCode=en_GB,christos.koulovatianos@uni.lu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Research Scientist position in Finance/Economics at the University of Luxembourg. Applicants should have a PhD in Economics/Finance/Statistics/Business/Computer Science and an interest in Finance. Applications must be submitted online and include a detailed CV, a motivation letter, two recent research papers, and contact details of three references.",J15525,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15525,2024-10-23T21:39:07.644
10/1/2024,,Southern Methodist University,Non-Tenure Track Faculty Position in Finance (Position Number: 54058) Energy and Sustainability Area,"Dallas, Texas.",http://apply.interfolio.com/151683,,"Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Non-tenure track full-time position in the Energy and Sustainability area in the Finance Department at SMU's Cox School of Business.,54058,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15523,2024-10-23T21:39:07.644
9/30/2024,,Wilfrid Laurier University - Lazaridis School of Business & Economics,Assistant Professor (Tenure-Track) – Finance,"Waterloo, Canada",https://careers.wlu.ca/job/Waterloo-Assistant-Professor-%28Tenure-Track%29-Finance-ON/728875547/,FINPTAC@wlu.ca,"Cover Letter, Curriculum Vitae, References (3)",Teaching Evaluations,Assistant Professor (Tenure-Track) position in Finance at Wilfrid Laurier University. Ph.D. in Finance or related fields required.,FIN 24-01,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15518,2024-10-23T21:39:07.644
11/30/2024,,City University of Hong Kong,Professor/Associate Professor/Assistant Professor (Economics) in the Department of Economics and Finance,"Hong Kong, Hong Kong",http://jobs.cityu.edu.hk/,efpost@cityu.edu.hk,Curriculum Vitae,,"City University of Hong Kong is seeking exceptional scholars for the position of Assistant Professor/Associate Professor/Professor in Economics. Candidates are required to possess a PhD in Economics or closely related fields, with strong research potential and evidence of quality teaching.",J15517,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15517,2024-10-23T21:39:07.644
11/30/2024,,City University of Hong Kong,Professor/Associate Professor/Assistant Professor (Finance) in the Department of Economics and Finance,"Hong Kong, Hong Kong",http://jobs.cityu.edu.hk/,efpost@cityu.edu.hk,Curriculum Vitae,,Application for a substantiation-track finance position at City University of Hong Kong.,J15516,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15516,2024-10-23T21:39:07.644
9/1/2025,,Paris School of Business,Open Rank Tenure Track Position in Finance,Paris,https://www.psbedu.paris/en,recrutement-faculty@psbedu.paris,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,Open rank tenure-track position in finance at the Paris School of Business. Applicants should hold a Ph.D. in Finance and have a background in corporate finance. Successful candidates are expected to start by September 2025 or January 2026.,J15511,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15511,2024-10-23T21:39:07.644
"August 1, 2025, August 1, 2025",,Bryant University,Assistant Professor of Finance,"Smithfield, Rhode Island. United States",<https://employment.bryant.edu/postings/4099>, ,Curriculum Vitae,"Letter of Application, Evidence of Teaching Undergraduate and Graduate Finance Courses, Evidence of Conducting and Publishing Research in Finance, International Business, and Related Areas, Evidence of Contributing to Student Growth and Development","Bryant University is seeking an Assistant Professor of Finance with a strong commitment to excellence in teaching, research, and University service.",J15507,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15507,2024-10-23T21:39:07.644
,,Cornerstone Research,Senior Economist,"New York; Boston; Chicago; Washington, DC; London; Brussels; Los Angeles; San Francisco; Silicon Valley, California.",<https://grad-chire.icims.com/jobs/3285/senior-economist/job>, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers",,"Senior Economist position at Cornerstone Research. Candidates should have a Ph.D. in finance, economics, accounting, or marketing and at least three years of work experience. Apply with cover letter, resume, and sample research paper.",J15309,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15309,2024-10-23T21:39:07.644
9/1/2024,,"University of Georgia, Terry College of Business",Assistant or Associate Professor in Finance,"Athens, Georgia. United States",https://www.ugajobsearch.com/postings/383659,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Assistant or Associate Professor in Finance position at the University of Georgia. Applicants must hold a Ph.D. in finance or a related discipline.,J15497,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15497,2024-10-23T21:39:07.644
,,New York University Stern School of Business,"Assistant Professor of Finance, tenure-track","New York, New York. United States",https://apply.interfolio.com/151318,vva1@stern.nyu.edu,"Cover Letter, Curriculum Vitae",,"Assistant Professor of Finance, tenure-track position at the Stern School of Business starting in September 2025. NYU considers factors such as scope, responsibilities, and candidate's work experience when extending an offer.",J15493,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15493,2024-10-23T21:39:07.644
3/1/2025,,Florida State University,Assistant Professor of Finance,"Tallahassee, Florida.",https://hr.fsu.edu/working-fsu/prospective-employees/careers-florida-state,finance-recruiting@business.fsu.edu,"Cover Letter, Curriculum Vitae, References (3), Transcripts",,"Florida State University's College of Business seeks applications for a tenure-track Assistant Professor position in Finance. Candidates must have earned or be near completion of a Ph.D. in Finance or Financial Economics by August 1, 2025.",58162,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15488,2024-10-23T21:39:07.644
,,Vanderbilt University - Owen Graduate School of Management,Visiting Scholar in Corporate Finance,"Nashville, Tennessee. United States",https://apply.interfolio.com/150668, ,"Cover Letter, Curriculum Vitae, Teaching Statement",,"Visiting scholar position in Corporate Finance at Vanderbilt University. Candidates must have a Ph.D. in Finance, a strong publication record, and teaching experience in Corporate Finance.",J15485,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15485,2024-10-23T21:39:07.644
3/1/2025,,Florida State University,Professor of Healthcare Finance (Open Rank),"Tallahassee, Florida.",https://hr.fsu.edu/working-fsu/prospective-employees/careers-florida-state,finance-recruiting@business.fsu.edu,"Cover Letter, Curriculum Vitae, Transcripts",,"Florida State University’s College of Business seeks applications for a tenure-track Assistant, Associate or Full Professor position in Finance with expertise in Healthcare Finance. The position is scheduled to start in Fall 2025.",56499,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15489,2024-10-23T21:39:07.644
11/5/2024,,Georgia Institute of Technology Scheller College of Business,Assistant or Associate Professor of Real Estate Finance,"Atlanta, Georgia.",https://bit.ly/3RJWKY0,Recruit-realestate@scheller.gatech.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",Three to five references (for advanced assistant or associate professors),Assistant or Associate Professor of Real Estate Finance position at Georgia Tech starting fall 2025. Candidates should possess outstanding potential for excellent scholarly research and lead and grow the real estate program in Scheller College.,J15479,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15479,2024-10-23T21:39:07.644
11/5/2024,,Georgia Institute of Technology Scheller College of Business,Assistant Professor of Finance,"Atlanta, Georgia.",https://bit.ly/3RJWKY0,Recruit-finance@scheller.gatech.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Assistant Professor of Finance position at the Georgia Institute of Technology. Candidates must have a Ph.D. in Finance or a related field by July 01, 2025.",J15478,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15478,2024-10-23T21:39:07.644
11/29/2024,,Michigan State University,Assistant/Associate/Full Professor (Finance) Tenure System,"East Lansing, Michigan. United States",https://careers.msu.edu/en-us/job/520264/open-tenuretenure-track-positions,financerecruiting@broad.msu.edu,"Curriculum Vitae, References (3), Teaching Statement",,"The Department of Finance at Michigan State University is seeking applicants for an Assistant/Associate/Full Professor position in Corporate Finance, Investments, Risk Management, Behavioral Finance, Financial Data Analytics, and International Finance.",J15471,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15471,2024-10-23T21:39:07.644
,,Rensselaer Polytechnic Institute,"Assistant or Associate Professor, Digital Transformation in Financial Services","Troy, New York.",https://careers.rpi.edu/en-us/job/494427/assistant-or-associate-professor-digital-transformation-in-financial-services,clarkb2@rpi.edu,"Cover Letter, Curriculum Vitae, Diversity statement, Research Statement, Statement of teaching evidence of effective teaching",,"The Lally School of Management at Rensselaer Polytechnic Institute seeks applications for a tenure-track faculty position starting January 2025 (Fall 2025), at the Assistant or Associate Professor level, from scholars who work in areas at the cutting edge of finance, quantitative finance, financial economics, and/or financial analytics, as they pertain to the digital transformation of the financial services industry.",J15470,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15470,2024-10-23T21:39:07.644
10/15/2024,,Harvard Business School,Assistant Professor,"Boston, Massachusetts. United States",https://www.hbs.edu/faculty/Pages/positions.aspx,em@hbs.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,Harvard Business School is seeking candidates for Assistant Professor positions starting July 2025. Applicants should be new or recent graduates with a strong record in a doctoral program.,J15449,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15449,2024-10-23T21:39:07.644
,,Charles River Associates,Associate Principal (Finance practice),"Boston, Massachusetts. United States",https://grnh.se/5c618d6a1us,jtomczak@crai.com,"Cover Letter, Resume/CV",,"Charles River Associates is seeking an Associate Principal for their Finance practice. The ideal candidate should have a PhD in Finance, Accountings, or Business Economics, with at least 3 years of post-PhD work experience.",J15416,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15416,2024-10-23T21:39:07.644
8/3/2024,,"Kelley School of Business, Indiana University Bloomington","Open Rank Non Tenure Track Faculty Position, Kelley School of Business, Finance","Bloomington, Indiana. United States",https://indiana.peopleadmin.com/postings/25160,endriss@iu.edu,Curriculum Vitae,,"Open rank non-tenure track faculty position in Finance Department at Kelley School of Business, Indiana University beginning fall 2024 or January 2025.",J15410,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15410,2024-10-23T21:39:07.644
7/24/2024,,The Hong Kong Polytechnic University,Chair Professor / Professor of Finance,"Kowloon, Hong Kong",https://jobs.polyu.edu.hk/academic,search.chairprof-af@polyu.edu.hk,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"The Hong Kong Polytechnic University is hiring for a Chair Professor/Professor of Finance position. Applicants should have a PhD in Finance or related fields, research achievements of international standing, strong record in attracting research funding, and commitment to excellence in teaching and learning.",J15407,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15407,2024-10-23T21:39:07.644
7/31/2025,,New Mexico State University,Assistant or Associate Professor,"Las Cruces, New Mexico. United States",http://careers.nmsu.edu/cw/en-us/job/501160,sankaran@nmsu.edu,Curriculum Vitae,,"Applications for two tenure-track faculty positions in Finance at the rank of Assistant/Associate Professor beginning August 18, 2025.",J15405,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15405,2024-10-23T21:39:07.644
,,University of Oklahoma Price College of Business,Ranked Renewable Term (Non-Tenure Track) Assistant Professor of Finance,"Norman, Oklahoma. United States",https://apply.interfolio.com/148898,finance@ou.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, References (3)",,The University of Oklahoma invites applications for a full-time Ranked Renewable Term Assistant Professor of Finance position. Candidates must have a Ph.D. in Finance or a related discipline from an AACSB-accredited program and an extensive record of teaching excellence.,J15400,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15400,2024-10-23T21:39:07.644
11/15/2024,,MIT Sloan School of Management,"Assistant, Associate, or Full Professor","Cambridge, Massachusetts. United States",apply.interfolio.com/149497,kscott27@mit.edu,"Cover Letter, Curriculum Vitae, References (3)",,"MIT Sloan School's Finance Group seeks one or more tenure-track faculty at the junior level, effective July 1, 2025. High research potential or achievement required.",J15390,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15390,2024-10-23T21:39:07.644
,,CFA Institute,Researcher,"Opportunities exist in London or Washington, DC , Washington. United Kingdom",https://osv_cfainstitute.wd5.myworkdayjobs.com/en-US/Careers/details/Affiliate-to-the-CFA-Institute-Research---Policy-Center_R-1980,grace.luthra@cfainstitute.org,"Cover Letter, Curriculum Vitae",,"CFA Institute is looking for Researchers/Senior Researchers to develop and conduct research for a one-year term. Applicants should have a master's or doctorate degree in Finance, Economics, Law, or similar field.",J15389,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15389,2024-10-23T21:39:07.644
11/15/2024,,"Duke University, The Fuqua School of Business",Tenure-Track Faculty Position in Finance,"Durham, North Carolina. United States",https://academicjobsonline.org/ajo/jobs/27862,,"Curriculum Vitae, Job Market Paper/other papers, References (3)",,"A tenure-track faculty position in Finance is open at Duke University's Fuqua School of Business for the 2025-2026 academic year. Applicants should have a Ph.D. in Finance, Economics, or a related discipline and a strong research record.",J15382,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15382,2024-10-23T21:39:07.644
9/22/2024,,ESCP Business School,Associate Professor of Finance – London Campus (UK) or Paris Campus (France),"London Campus (UK) or Paris Campus (France), France",https://econjobmarket.org/positions/10692,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (2), Research Statement, Teaching Statement",,"Apply for an Associate Professor position in Finance at ESCP Business School. Submit cover letter, CV, research articles, letters of recommendation, research statement, and teaching statement.",J15381,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15381,2024-10-23T21:39:07.644
8/19/2024,,Department of Finance，National Sun Yat-sen University,Assistant / Associate / Full Professor of Finance at National Sun Yat-sen University,"Kaohsiung City, Taiwan", ,cyliao@cm.nsysu.edu.tw,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, List of Publications within the past five years, List of courses taught, Master and Ph.D. Official Transcripts, Ph.D. Diploma or Letter of Expected Defense Date, References (2), Teaching Statement",,"Tenure-track positions at the Assistant, Associate, or Full Professor levels at the National Sun Yat-sen University in Taiwan. Applicants should have a Ph.D. degree or expect to complete a Ph.D. in the near future.",J15346,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15346,2024-10-23T21:39:07.644
11/29/2024,,University of Cyprus - Department of Accounting and Finance,Tenure-track position at the rank of Lecturer or Assistant Professor in the Department of Accounting and Finance,"Nicosia, Cyprus",https://applications.ucy.ac.cy/recruitment,,"Copies of degree certificates, Copy of ID/Passport, Cover Letter, Curriculum Vitae, List of publications, References (3), Representative publications (up to 3 publications which should be submitted separately), Review of previous research work and a brief description of future research projects (up to 3 pages)",,Tenure-track position at the University of Cyprus for Lecturer or Assistant Professor in Accounting or Finance. A Doctoral degree is required.,ID: J15341,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15341,2024-10-23T21:39:07.644
