Deadline,AFADeadline,Organisation,Title,Location,App_link,App_email,Required_Docs,Other_Docs,Summary,App_JobID,source,Link,timestamp
2025-08-01,,Bryant University,Assistant Professor of Finance,"Smithfield, Rhode Island. United States",https://employment.bryant.edu/postings/4099,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,"This application is for a tenure-track Assistant Professor of Finance position at Bryant University, starting August 1, 2025.",J15507,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15507,2024-10-23T20:24:30.074
,,Cornerstone Research,Senior Economist,"New York; Boston; Chicago; Washington, DC; London; Brussels; Los Angeles; San Francisco; Silicon Valley, California.",https://grad-chire.icims.com/jobs/3285/senior-economist/job,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers",,"This application is for a Senior Economist position at Cornerstone Research. The candidate should have a Ph.D. in finance, economics, accounting, or marketing and relevant work experience.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15309,2024-10-23T20:24:30.074
2024-09-01,,"University of Georgia, Terry College of Business",Assistant or Associate Professor in Finance,"Athens, Georgia. United States",https://www.ugajobsearch.com/postings/383659,rik.sen@uga.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Assistant or Associate Professor in Finance at the University of Georgia, tenure-track faculty position.",J15497,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15497,2024-10-23T20:24:30.074
2025-09-01,,New York University Stern School of Business,"Assistant Professor of Finance, tenure-track","New York, New York. United States",https://apply.interfolio.com/151318,vva1@stern.nyu.edu,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"Assistant Professor of Finance, tenure-track position at Stern School of Business, New York University. PhD or doctoral dissertation required. Research and teaching experience expected.",J15493,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15493,2024-10-23T20:24:30.074
2025-03-01,,Florida State University,Assistant Professor of Finance,"Tallahassee, Florida.",https://hr.fsu.edu/working-fsu/prospective-employees/careers-florida-state,finance-recruiting@business.fsu.edu,"Cover Letter, Curriculum Vitae, References (3), Transcripts (2024/2025 graduates)",,"Tenure-track Assistant Professor in Finance, Florida State University's College of Business.",58162,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15488,2024-10-23T20:24:30.074
,,Vanderbilt University - Owen Graduate School of Management,Visiting Scholar in Corporate Finance,"Nashville, Tennessee. United States",https://apply.interfolio.com/150668,nick.bollen@vanderbilt.edu,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement",,This application is for a Visiting Scholar in Corporate Finance position at Vanderbilt University. It requires a Ph.D. in Finance and teaching experience.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15485,2024-10-23T20:24:30.074
2025-03-01,,Florida State University,Professor of Healthcare Finance (Open Rank),"Tallahassee, Florida.",https://hr.fsu.edu/working-fsu/prospective-employees/careers-florida-state#56499,finance-recruiting@business.fsu.edu,"Cover Letter, Curriculum Vitae, References (3), Transcripts (2024/2025 graduates)",,"This application is for a tenure-track Assistant, Associate or Full Professor position in Finance at Florida State University's College of Business with expertise in Healthcare Finance.",# 56499,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15489,2024-10-23T20:24:30.074
2024-11-05,,Georgia Institute of Technology Scheller College of Business,Assistant or Associate Professor of Real Estate Finance,"Atlanta, Georgia.",https://bit.ly/3RJWKY0,Recruit-realestate@scheller.gatech.edu,"Cover Letter, Curriculum Vitae, References (3), Research Papers (1 or more)",,"Assistant or Associate Professor of Real Estate Finance position at Georgia Tech, with a focus on research and teaching responsibilities.",J15479,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15479,2024-10-23T20:24:30.074
2024-11-05,,Georgia Institute of Technology Scheller College of Business,Assistant Professor of Finance,"Atlanta, Georgia.",https://bit.ly/3RJWKY0,Recruit-finance@scheller.gatech.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,This application is for the Assistant Professor of Finance position at Georgia Tech. It is a tenure-track position with a teaching load of three courses per year and competitive salary.,J15478,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15478,2024-10-23T20:24:30.074
2024-11-29,,Michigan State University,Assistant/Associate/Full Professor (Finance) Tenure System,"East Lansing, Michigan. United States",https://careers.msu.edu/en-us/job/520264/open-tenure-tenure-track-positions,financerecruiting@broad.msu.edu,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement (if available)",,"This application is for an Assistant/Associate/Full Professor position in the Department of Finance, Michigan State University. It is a tenure-track position.",J15471,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15471,2024-10-23T20:24:30.074
2025-01-01,,Rensselaer Polytechnic Institute,"Assistant or Associate Professor, Digital Transformation in Financial Services","Troy, New York.",https://careers.rpi.edu/en-us/job/494427/assistant-or-associate-professor-digital-transformation-in-financial-services,clarkb2@rpi.edu,"Cover Letter, Curriculum Vitae, Diversity statement, Research Statement, Teaching Statement",,"This application is for a tenure-track faculty position at Rensselaer Polytechnic Institute's Lally School of Management, focusing on digital transformation in financial services.",J15470,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15470,2024-10-23T20:24:30.074
2024-10-15,,Harvard Business School,Assistant Professor,"Boston, Massachusetts. United States",https://www.hbs.edu/faculty/Pages/positions.aspx,em@hbs.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,This application is for a non-tenure track Assistant Professor position in Entrepreneurial Management at Harvard Business School.,J15449,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15449,2024-10-23T20:24:30.074
,,Charles River Associates,Associate Principal (Finance practice),"Boston, Massachusetts. United States",https://grnh.se/5c618d6a1us,jtomczak@crai.com,"Cover Letter, Resume",,"The Associate Principal position in CRA's Finance practice involves working on high-profile financial markets litigation, quantifying economic damages, and providing expertise. Candidates should have a strong finance background, research skills, and excellent communication skills.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15416,2024-10-23T20:24:30.074
2024-08-03,,"Kelley School of Business, Indiana University Bloomington","Open Rank Non Tenure Track Faculty Position, Kelley School of Business, Finance","Bloomington, Indiana. United States",https://indiana.peopleadmin.com/postings/25160,endriss@iu.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"This application is for the Open Rank Non-Tenure Track Faculty Position at Kelley School of Business, Indiana University.",J15410,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15410,2024-10-23T20:24:30.074
2024-08-23,,The Hong Kong Polytechnic University,Chair Professor / Professor of Finance,"Kowloon, Hong Kong",https://jobs.polyu.edu.hk/academic,search.chairprof-af@polyu.edu.hk,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Publication, References (3), Research Statement",,This application is for Chair Professor / Professor of Finance position at The Hong Kong Polytechnic University. It is a non-tenure track appointment.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15407,2024-10-23T20:24:30.074
2025-08-18,,New Mexico State University,Assistant or Associate Professor,"Las Cruces, New Mexico. United States",http://careers.nmsu.edu/cw/en-us/job/501160,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for Assistant or Associate Professor positions in Finance at New Mexico State University. The positions are tenure-track, starting August 18, 2025.",J15405,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15405,2024-10-23T20:24:30.074
,,University of Oklahoma Price College of Business,Ranked Renewable Term (Non-Tenure Track) Assistant Professor of Finance,"Norman, Oklahoma. United States",https://apply.interfolio.com/148898,finance@ou.edu,"Curriculum Vitae, Letter of Interest, References (3), Teaching Evaluation/Evidence of Teaching Effectiveness",,"Ranked Renewable Term Assistant Professor of Finance job at University of Oklahoma, Price College of Business.",J15400,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15400,2024-10-23T20:24:30.074
2024-11-15,,MIT Sloan School of Management,"Assistant, Associate, or Full Professor","Cambridge, Massachusetts. United States",https://apply.interfolio.com/149497,kscott27@mit.edu,"Cover Letter, Curriculum Vitae, References (3)",,"This application is for a tenure-track Assistant, Associate or Full Professor position in Finance at the Massachusetts Institute of Technology Sloan School's Finance Group.",J15390,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15390,2024-10-23T20:24:30.074
2023-03-01,,CFA Institute,Researcher,"Opportunities exist in London or Washington, DC , Washington. United Kingdom",https://osv_cfainstitute.wd5.myworkdayjobs.com/en-US/Careers/details/Affiliate-to-the-CFA-Institute-Research---Policy-Center_R-1980,grace.luthra@cfainstitute.org,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a Researcher position at CFA Institute. Responsibilities include conducting and managing research projects, drafting papers on capital markets issues, and originating project ideas. A master’s or doctorate degree in Finance, Economics, Law, or similar field is required.",J15389,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15389,2024-10-23T20:24:30.074
2024-11-15,,"Duke University, The Fuqua School of Business",Tenure-Track Faculty Position in Finance,"Durham, North Carolina. United States",https://academicjobsonline.org/ajo/jobs/27862,julie.reeves@duke.edu,"Curriculum Vitae, Job Market Paper/other papers, References (3)",,Tenure-track faculty position in Finance at Duke University's Fuqua School of Business.,J15382,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15382,2024-10-23T20:24:30.074
2024-09-22,,ESCP Business School,Associate Professor of Finance – London Campus (UK) or Paris Campus (France),"London Campus (UK) or Paris Campus (France), France",https://econjobmarket.org/positions/10692,finance@escp.eu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers (3), References (3), Teaching Statement",,"This application is for an Associate Professor position in Finance at ESCP Business School, with opportunities to work on the London or Paris campuses. The application deadline is September 22, 2024.",J15381,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15381,2024-10-23T20:24:30.074
2024-08-19,,Department of Finance，National Sun Yat-sen University,Assistant / Associate / Full Professor of Finance at National Sun Yat-sen University,"Kaohsiung City, Taiwan",,cyliao@cm.nsysu.edu.tw,"Cover Letter, Curriculum Vitae, Influential Publications with full papers, List of Courses Taught, Master and Ph.D. Official Transcripts, Ph.D. Diploma or Expected Defense Date, Publications within the past five years, Recommendation Letters (2), Teaching Evaluations","List of publications within the past five years, Two influential publications with full papers",This application is for a tenure-track position in Finance at National Sun Yat-sen University. It is non-tenure track.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15346,2024-10-23T20:24:30.074
2024-11-29,,University of Cyprus - Department of Accounting and Finance,Tenure-track position at the rank of Lecturer or Assistant Professor in the Department of Accounting and Finance,"Nicosia, Cyprus",https://applications.ucy.ac.cy/recruitment/main,,"Copies of degree certificates, Cover Letter, Curriculum Vitae, List of publications, Names and email addresses of three professors from whom confidential letters of recommendation will be automatically requested upon submission of the application, Representative publications (up to 3 publications which should be submitted separately), Review of previous research work and a brief description of future research projects (up to 3 pages)",Copy of ID/Passport,"This is a tenure-track position at the rank of Lecturer or Assistant Professor in the Department of Accounting and Finance. The position requires strong quality research in the field of ""Accounting"" or ""Finance"", previous academic experience, outstanding research achievements, and notable scientific contributions.",J15341,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15341,2024-10-23T20:24:30.074
2024-12-31,,Cornell University,Open Rank Professor Positions in Finance,"Ithaca, New York.",https://academicjobsonline.org/ajo/jobs/27810,noemail@noemail.com,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement","Report of courses taught and evidence of teaching effectiveness, Any other supporting documents, such as curriculum development materials or experience with, and/or planned approaches to, working with diverse communities in research, teaching, service and/or outreach",This application is for a tenure-track professor position in Finance at Cornell SC Johnson College of Business.,J15340,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15340,2024-10-23T20:24:30.074
2024-11-05,,Cornell University,Assistant Professor in Finance,"Ithaca, New York.",https://academicjobsonline.org/ajo/jobs/27811,noemail@noemail.com,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,This application is for Assistant Professor in Finance positions at the Cornell SC Johnson College of Business. It is a tenure-track professor position with multiple schools affiliation.,J15339,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15339,2024-10-23T20:24:30.074
"January 1, 2025",,University of Oklahoma Price College of Business,Lecturer or Instructor in Finance,"Norman, Oklahoma. United States",https://apply.interfolio.com/112293,finance@ou.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, References (3)",,"This application is for a Lecturer or Instructor in Finance position at the University of Oklahoma, with a deadline that will be filled and applications to be received as early as possible. The successful candidate will teach courses at the undergraduate and graduate levels.",J15322,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15322,2024-10-23T20:24:30.074
,,Leibniz Institute for Financial Research SAFE,Postdoctoral Researcher in the Department Law & Finance (m/f/d),"Frankfurt /Main, Germany",https://safe-frankfurt.de/about-safe/career/job-offers.html,troeger@safe-frankfurt.de,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a Postdoctoral Researcher in the Department Law & Finance at SAFE. The position requires a Ph.D. in law and documented interest in interdisciplinary research, with a focus on corporate governance and financial market regulation.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15320,2024-10-23T20:24:30.074
2024-07-18,,Leibniz Institute for Financial Research SAFE,Research Assistant/Doctoral Student (f/m/d) in the Department Law & Finance,"Frankfurt /Main, Germany",https://safe-frankfurt.de/about-safe/career/job-offers.html,,"Cover Letter, Curriculum Vitae, References (3)",,"This application is for a Research Assistant/Doctoral Student in the Department Law & Finance at SAFE, with a focus on corporate governance and financial regulation. It's a 70% position, salary group E13 TV-H, fixed-term for 3 years.",J15318,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15318,2024-10-23T20:24:30.074
,,University of Bristol Business School,Lecturer in Finance (Education Pathway),"Bristol, United Kingdom",https://www.bristol.ac.uk/jobs/find/details/?jobId=350655&jobTitle=Lecturer%20in%20Finance,i.tonks@bristol.ac.uk,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for the Lecturer in Finance position at the University of Bristol Business School. It involves research and education activities, with responsibilities including teaching, assessment, curriculum development, and administrative duties.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15316,2024-10-23T20:24:30.074
"January 1, 1974",,Zhejiang University of Finance and Economics,"Dean at the School of Management (MBA School), and Dean of the School of Finance.","HangZhou, China", , , , , , ,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15295,2024-10-23T20:24:30.074
2024-08-15,,Stockholm Business School,"Senior Lecturer in Business Administration, especially Finance","Stockholm, Sweden",https://su.varbi.com/en/what:job/jobID:731522/,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a Senior Lecturer in Business Administration, especially Finance position at Stockholm University.",J15287,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15287,2024-10-23T20:24:30.074
,,Brightpoint Community College,Director of Financial Services,"Chester, Virginia.",https://jobs.vccs.edu,facultyjobs@brightpoint.edu,"Cover Letter, Curriculum Vitae, References (3), Transcripts (all applicable)",,"This application is for the Director of Financial Services position at Brightpoint Community College, a two-year public institution in Virginia.",J15262,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15262,2024-10-23T20:24:30.074
2024-06-19,,Aalborg University,Associate professor or assistant professor within financial accounting and/or management accounting (reposting),"Aalborg, Denmark",https://app.researchplanner.net/Peoplexs22/CandidatesPortalNoLogin/ApplicationForm.cfm?VacatureID=1218995&PortalID=1967,SSH-hr@adm.aau.dk,"Cover Letter, Curriculum Vitae, Documentation for teaching qualifications, Education documents, Job Market Paper/other papers, References (3), Teaching Statement",,This application is for an Associate Professor or Assistant Professor position within Financial Accounting and/or Management Accounting at Aalborg University Business School.,2024-224-05884,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15261,2024-10-23T20:24:30.074
2024-06-19,,Yonsei University School of Business,"Full-Time, Tenure Track Position in Finance","Seoul, Korea, Republic of (South Korea)",https://faculty.yonsei.ac.kr/recruit/index.php?mid=K02&lang=en,junkyung.auh@yonsei.ac.kr,"Cover Letter, Curriculum Vitae, Degree certificates (Bachelor's, Master's, and Ph.D.), List of research accomplishments, Ph.D. dissertation, Research highlights, Statement for each research accomplishment since March 1, 2020",,"This application is for a Full-Time, Tenure Track Position in Finance at Yonsei University School of Business.",J15246,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15246,2024-10-23T20:24:30.074
2024-08-01,,Frankfurt School of Finance & Management,Post-Doc (f/m/d) Center for European Transformation,"Frankfurt am Main, Germany",https://apply.interfolio.com/133417,j.gerda@fs.de,"Curriculum Vitae, Job Market Paper/other papers, References (2), Work-in-progress abstracts",,"This application is for a Postdoctoral Fellowship in Finance at Frankfurt School, with a focus on financial intermediation and capital markets. The position involves research-related tasks and does not include teaching requirements.",J15215,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15215,2024-10-23T20:24:30.074
"July 1, 2024",,Tulane University - Freeman School of Business,Visiting Faculty Position in Finance,"New Orleans, Louisiana. United States",https://apply.interfolio.com/145736,businessdean@tulane.edu,"Cover Letter, Curriculum Vitae, Examples of Communication or Teaching Effectiveness, Letters of Recommendation (at least 2)",,"This application is for a visiting faculty position in Finance at the A.B. Freeman School of Business, Tulane University.",J15197,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15197,2024-10-23T20:24:30.074
,,HEC PARIS,PROFESSOR IN FINANCE - DOHA CAMPUS,"Doha, Qatar, Qatar",https://www.qatar.exed.hec.edu/,FacultyRecruitmentQatar@HEC.FR,"Cover Letter, Curriculum Vitae, Evidence of Excellence (publications, teaching evaluations)",,"This application is for a full-time Professor in Finance position at HEC Paris in Qatar. The candidate should have expertise in Corporate Finance and impactful publications, with a focus on teaching Executive MBAs.",J15174,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15174,2024-10-23T20:24:30.074
,,University of Massachusetts Lowell,Robert J. Manning Endowed Chair in Finance,"Lowell, Massachusetts.",https://careers.pageuppeople.com/822/lowell/en-us/job/523251/robert-j-manning-endowed-chair-in-finance,careers@uml.edu,"Cover Letter, Curriculum Vitae, Evidence of effective teaching, References (3)",,"This application is for a tenured full-professor appointment as the Robert J. Manning Endowed Chair in Finance, with expertise in finance and research experience.",J15167,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15167,2024-10-23T20:24:30.074
2024-07-01,,Boston College,"Full-Time, Non-Tenure Track Position in Finance","Chestnut Hill, Massachusetts.",http://apply.interfolio.com/145502,sandra.howe@bc.edu,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement",,"This application is for a Full-Time, Non-Tenure Track Position in Finance at Boston College Carroll School of Management.",J15162,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15162,2024-10-23T20:24:30.074
,,University of Massachusetts Lowell,Visiting Professor - Finance,"Lowell, Massachusetts.",https://careers.pageuppeople.com/822/lowell/en-us/job/523249/visiting-professor-finance, ,"Cover Letter, Curriculum Vitae, Evidence of teaching effectiveness, References (3)",,"This application is for a Visiting Professor - Finance position at the Robert J. Manning School of Business, University of Massachusetts Lowell.",J15155,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15155,2024-10-23T20:24:30.074
2024-06-16,,University of Cologne,Professorship in Finance (W3) (f/m/d),"Cologne, Germany",https://professorships.uni-koeln.de,,"Cover Letter, Curriculum Vitae, Publication List, Teaching Evaluations",,This application is for a Professorship in Finance at the University of Cologne. The successful candidate will contribute to research and teaching within the Finance Area.,J15153,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15153,2024-10-23T20:24:30.074
Fall 2024,,Pennsylvania State University,Assistant Clinical Professor,"University Park, Pennsylvania.",https://apptrkr.com/5216071,finance.recruiting@psu.edu,"Curriculum Vitae, References (3), Teaching Statement",,"This application is for a non-tenure track Assistant Clinical Professor position in the Finance department at The Smeal College of Business, Penn State University. It involves teaching responsibilities and related activities.",J15152,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15152,2024-10-23T20:24:30.074
